link_id,within_group_rank,within_group_percentile,group_name,group_type,global_risk_rank,ranking_source,risk_percentile_eb,risk_percentile,predicted_eb,predicted_xgb,predicted_glm,collision_count,fatal_count,serious_count,estimated_aadt,link_length_km,road_classification,road_function,family,road_archetype,form_of_way,road_number,is_motorway,is_trunk,is_primary,is_dual,is_slip_road,is_roundabout,ruc_urban_rural,ruc_class,speed_limit_mph_effective,speed_limit_mph,mean_grade,low_exposure_flag,sparse_collision_history_flag,calibration_caveat,centroid_longitude,centroid_latitude,output_created_at_utc,source_risk_scores_file,model_output_version,n_years,eb_weight,imd_decile,imd_crime_decile,imd_living_indoor_decile,max_grade,grade_change,mean_curvature_deg_per_km,max_curvature_deg_per_km,sinuosity,speed_limit_mph_imputed,degree_mean,dist_to_major_km,pop_density_per_km2,betweenness_relative
67F89107-54ED-4516-8984-042331CD108C,22,99.99559711506207,other_rural,family,872,risk_percentile_eb,99.95981651232239,99.76415845119644,1.3302471486228233,0.3904131,0.682726,14,0,6,8989.9,1.367,A Road,A Road,other_rural,rural_a_road,Single Carriageway,A691,False,False,True,False,False,False,Rural,RLN1,60,,2.950310841043272,False,False,,-1.6254627457938549,54.80321710679611,2026-05-08T22:17:58+00:00,data/models/risk_scores_eb.parquet,0.1.0,10,0.06909048815543578,8,5,5,8.302001953125,41.62726593017578,38.68984154631076,814.6707842289771,1.0163495793142536,True,3.0,0.0,119.34123637520884,0.28862210560026597
E0EB889B-72DF-4347-83EF-C70A8141DC97,23,99.99538745387454,other_rural,family,883,risk_percentile_eb,99.9593090285515,99.65901704084368,1.3180290993380877,0.34422773,0.9412519,14,0,2,6234.6,1.01,A Road,A Road,other_rural,rural_a_road,Single Carriageway,A38,False,False,False,False,False,False,Rural,RSN1,60,,0.9257203524916747,False,False,,-2.196097963957907,52.067659065224305,2026-05-08T22:17:58+00:00,data/models/risk_scores_eb.parquet,0.1.0,10,0.07764070253260709,7,9,2,3.1431961059570317,10.20895004272461,98.88606674994442,1030.1606352591702,1.0808976306109719,True,4.0,0.0,102.71400986912681,0.37682476411382937
1A5D0162-C807-4247-B7B8-D4774C336ACE,24,99.99517779268702,other_rural,family,887,risk_percentile_eb,99.95912448899844,99.64130124375046,1.3160444599004961,0.3376691,1.1516092,14,0,3,10334.7,0.638,A Road,A Road,other_rural,rural_a_road,Single Carriageway,A54,False,False,True,False,False,False,Rural,RSN1,50,50,1.0673246192002923,False,False,,-2.6476205471847503,53.20377736873533,2026-05-08T22:17:58+00:00,data/models/risk_scores_eb.parquet,0.1.0,10,0.07902955702626156,7,8,1,2.665846082899306,7.4695892333984375,4.617002111887662,132.70540114393788,1.0002759833362929,False,3.5,0.0,70.87460423504807,0.4452887656113781
49F277E6-1A6A-495A-8483-F4A4793A5D6B,25,99.99496813149949,other_rural,family,905,risk_percentile_eb,99.9582940610097,99.52628696730928,1.3051020176817256,0.30528137,0.8412639,14,0,4,10664.4,0.771,A Road,A Road,other_rural,rural_a_road,Single Carriageway,A10,False,False,True,False,False,False,Rural,RLN1,60,60,1.072050366326027,False,False,,0.22143950599510956,52.355425534597344,2026-05-08T22:17:58+00:00,data/models/risk_scores_eb.parquet,0.1.0,10,0.08668709912647109,7,7,2,3.06088129679362,8.818811416625977,69.15399120358022,659.9560820498508,1.0282758459506818,False,3.0,0.0,135.85302873308004,0.14264996241795944
E46AF38D-9250-4703-B9AF-3053E175B0A8,26,99.99475847031198,other_rural,family,927,risk_percentile_eb,99.9572790934679,99.97462581145501,1.2923649714814176,1.0228478,1.4679273,13,0,2,16421.7,2.359,A Road,A Road,other_rural,rural_a_road,Collapsed Dual Carriageway,A17,False,False,True,True,False,False,Rural,RSF1,70,70,1.1175426721130868,False,False,,-0.37869428315027315,53.00456717982224,2026-05-08T22:17:58+00:00,data/models/risk_scores_eb.parquet,0.1.0,10,0.027548140470988487,7,9,4,6.99743906656901,32.978694915771484,50.8838017858565,708.7105371576907,1.0726462743264351,False,3.0,0.0,41.173391063755524,2.544760228474006
F4BD04B7-082E-4553-8225-0A260234EA7F,27,99.99454880912445,other_rural,family,971,risk_percentile_eb,99.95524915838429,97.28260894638527,1.2707852302694898,0.14261559,0.15005237,15,1,6,872.7,2.266,Classified Unnumbered,Minor Road,other_rural,rural_minor,Single Carriageway,,False,False,False,False,False,False,Rural,RLF1,60,,2.7937856978907463,False,False,,-2.731498591989849,54.057580266134785,2026-05-08T22:17:58+00:00,data/models/risk_scores_eb.parquet,0.1.0,10,0.16886503738666905,7,7,2,11.973724365234375,69.13287353515625,200.04730199679946,2483.5555662434886,1.1217097668731975,True,3.5,1.368,52.60035332058374,0.8316443387876172
72E19C3B-68A9-4BE2-9E68-E8AD8DC2B086,28,99.99433914793694,other_rural,family,1023,risk_percentile_eb,99.9528501441946,99.82413380593913,1.2449618507496678,0.42937812,0.82317364,13,3,1,7895.1,1.59,A Road,A Road,other_rural,rural_a_road,Single Carriageway,A607,False,False,True,False,False,False,Rural,RSF1,60,60,4.790375586117126,False,False,,-0.7868700950612432,52.84541067354312,2026-05-08T22:17:58+00:00,data/models/risk_scores_eb.parquet,0.1.0,10,0.06321705282956772,5,7,1,12.497066921657986,76.38333129882812,52.077884712953335,1161.1501131595717,1.0156265411538747,False,3.0,0.0,24.981751199677454,0.9989367443385717
2B6A956C-9A97-4F45-B022-99405F535148,29,99.99412948674942,other_rural,family,1068,risk_percentile_eb,99.95077407422272,99.61458914344583,1.2213853639360306,0.3289382,0.53834826,13,0,5,8197.8,1.129,A Road,A Road,other_rural,rural_a_road,Single Carriageway,A617,False,False,True,False,False,False,Rural,RSF1,60,,1.3745258709328594,False,False,,-1.0013376118885096,53.11824989013138,2026-05-08T22:17:58+00:00,data/models/risk_scores_eb.parquet,0.1.0,10,0.08095739626893068,8,8,2,4.5379384358723955,16.78693389892578,84.47047791520278,836.030892935688,1.0523220108818847,True,3.0,0.0,51.58752423522664,1.6489730383205998
FDEBE022-3E61-4000-85E6-F83ECE66E587,30,99.99391982556189,other_rural,family,1072,risk_percentile_eb,99.95058953466967,99.59604291836386,1.2196488281066293,0.32325312,1.1268024,13,0,1,13885.6,0.688,A Road,A Road,other_rural,rural_a_road,Single Carriageway,A629,False,False,True,False,False,False,Rural,RLF1,60,,2.1395293125935244,False,False,,-1.9980893364497527,53.91946269660153,2026-05-08T22:17:58+00:00,data/models/risk_scores_eb.parquet,0.1.0,10,0.08226406855865112,9,10,2,4.898291693793403,17.167205810546875,79.85906291867761,548.5545349129615,1.062770516650757,True,3.0,0.0,142.6035772259053,1.8974680627604066
CA29E012-11B4-4E02-B390-0ED99AA82B26,31,99.99371016437438,other_rural,family,1090,risk_percentile_eb,99.94975910668093,99.47955232549825,1.210281243407856,0.2954546,0.6428356,13,2,4,7694.1,0.839,A Road,A Road,other_rural,rural_a_road,Single Carriageway,A65,False,False,True,False,False,False,Rural,RLF1,60,60,1.827191453980225,False,False,,-2.2844533667318254,54.04521577939776,2026-05-08T22:17:58+00:00,data/models/risk_scores_eb.parquet,0.1.0,10,0.08931279346271231,7,10,1,4.422810872395833,16.398193359375,124.71293218359125,913.6011886137387,1.0383727049459854,False,3.5,0.0,27.941633033219496,1.2329292896135784
8620C2C5-CC9B-465D-BEE2-A8C0131E7D12,32,99.99350050318685,other_rural,family,1102,risk_percentile_eb,99.94920548802176,99.98293009134247,1.2049427501122876,1.4527571,1.9974449,12,1,2,18153.3,3.807,A Road,A Road,other_rural,rural_a_road,Single Carriageway,A59,False,False,True,False,False,False,Rural,RLN1,60,,3.0857484061173306,False,False,,-2.42226626783095,53.82154375377706,2026-05-08T22:17:58+00:00,data/models/risk_scores_eb.parquet,0.1.0,10,0.01955533481983658,9,9,5,12.612372504340277,146.3751678466797,25.437563458139703,387.8230777454902,1.0180832559584476,True,2.5,0.0,1366.184026156002,0.4772469630005331
105AC89B-8D74-40E3-BDA4-47F76F9A5296,33,99.99329084199933,other_rural,family,1116,risk_percentile_eb,99.94855959958608,93.53747098692214,1.1993563883142542,0.08089088,0.18855087,16,0,5,1750.9,0.522,Classified Unnumbered,Minor Road,other_rural,rural_minor,Single Carriageway,,False,False,False,False,False,False,Rural,RLF1,60,,1.3584643110439225,False,False,,0.8101100205731281,52.246371845227195,2026-05-08T22:17:58+00:00,data/models/risk_scores_eb.parquet,0.1.0,10,0.263735900309281,8,8,9,3.13490973578559,7.423713684082031,116.931230904367,2261.587862271947,1.1202129697901755,True,3.5,1.3820000000000001,1246.1194137607392,1.951124515185672
A8C191DC-224B-41B3-B35B-B64BACF8EFA7,34,99.9930811808118,other_rural,family,1125,risk_percentile_eb,99.9481443855917,99.97457967656675,1.1951024252769389,1.0223087,1.5031588,12,0,1,12172.7,3.468,A Road,A Road,other_rural,rural_a_road,Single Carriageway,A168,False,False,False,False,False,False,Rural,RSF1,60,,1.1433685255171828,False,False,,-1.4251080361172985,54.13973138043974,2026-05-08T22:17:58+00:00,data/models/risk_scores_eb.parquet,0.1.0,10,0.027562266259159016,7,9,5,4.225345187717014,45.60371780395508,29.325023122872807,764.7550184597148,1.0989032037229136,True,3.0,0.0,83.22405946663527,0.39677147166768323
FC3BD23B-DB93-4146-A467-4E0AE6F28E1B,35,99.99287151962429,other_rural,family,1137,risk_percentile_eb,99.94759076693254,99.16712686217708,1.189200799241635,0.24652497,0.81674653,13,0,5,7705.1,1.057,B Road,B Road,other_rural,rural_b_road,Single Carriageway,B5193,False,False,False,False,False,False,Rural,RLN1,60,,0.8302619066099692,False,False,,-3.0396285171142083,53.52067802677958,2026-05-08T22:17:58+00:00,data/models/risk_scores_eb.parquet,0.1.0,10,0.10517496675083594,9,10,9,2.787968317667643,10.444419860839844,314.11423635361064,3279.3924025483097,1.1801830476147626,True,3.0,0.735,647.9956068094453,0.10706345931826128
407250BF-11AC-4FCB-B91C-60633371B248,36,99.99266185843678,other_rural,family,1158,risk_percentile_eb,99.946621934279,99.95598731659652,1.1822227571933634,0.7326976,1.6841596,12,0,0,21237.0,1.888,A Road,A Road,other_rural,rural_a_road,Collapsed Dual Carriageway,A500,False,False,True,True,False,False,Rural,RSN1,23,23,2.352800141561638,False,False,,-2.423975028029779,53.070405531009435,2026-05-08T22:17:58+00:00,data/models/risk_scores_eb.parquet,0.1.0,10,0.03804226778674664,5,7,6,17.540130615234375,45.35740661621094,15.674493370033495,305.4961597148689,1.0077954837398237,False,3.0,0.0,206.7911306528348,0.18805173072245435
E3843BCF-9EFF-41F8-AF6D-D8A6345E2546,37,99.99245219724925,other_rural,family,1203,risk_percentile_eb,99.94454586430714,99.90888359567937,1.1664085865377334,0.54018086,1.885124,12,1,5,15244.3,1.073,A Road,A Road,other_rural,rural_a_road,Single Carriageway,A689,False,False,True,False,False,False,Rural,RLN1,60,,4.25029997903659,False,False,,-1.6404082174019163,54.66012841089236,2026-05-08T22:17:58+00:00,data/models/risk_scores_eb.parquet,0.1.0,10,0.050910032045352556,1,2,3,13.371141221788193,45.241485595703125,19.31155286398717,394.89239376091723,1.0033148874898572,True,3.0,0.0,875.7134776572221,0.24105676372765727
37BCC705-3E9C-4230-8CC5-EB1637B49E6D,38,99.99224253606172,other_rural,family,1215,risk_percentile_eb,99.94399224564799,99.88613909576542,1.1616158813641615,0.49968496,1.7145942,12,2,3,19472.7,1.271,A Road,A Road,other_rural,rural_a_road,Single Carriageway,A534,False,False,True,False,False,False,Rural,RLN1,60,60,2.2386590846146284,False,False,,-2.4019568584198785,53.10717068562211,2026-05-08T22:17:58+00:00,data/models/risk_scores_eb.parquet,0.1.0,10,0.05480978763023176,10,10,7,6.686460706922744,40.82135772705078,6.380431279520744,162.72076905086257,1.001065592077732,False,3.0,0.0,3253.57729298616,0.38678235121003546
F10C1CA0-959A-4E0C-BD6C-5A5774E8940C,39,99.9920328748742,other_rural,family,1231,risk_percentile_eb,99.94325408743576,98.51293414659914,1.155424714776548,0.19290769,0.60566384,13,0,3,13359.4,0.24,A Road,A Road,other_rural,rural_a_road,Single Carriageway,A614,False,False,True,False,False,False,Rural,RLF1,50,50,0.46563448841215016,False,False,,-1.0420328728170551,53.17767051950802,2026-05-08T22:17:58+00:00,data/models/risk_scores_eb.parquet,0.1.0,10,0.13059009086088708,7,8,10,1.216888427734375,1.340576171875,5.135407961892171,82.46807473693478,1.0000359736894107,False,3.0,0.0,364.98957172652206,2.283124310410004
382D8F81-8417-4E0A-9DCF-3C21E74F3469,40,99.99182321368669,other_rural,family,1235,risk_percentile_eb,99.94306954788271,99.84424861722206,1.154357737218199,0.4482618,1.1943654,12,0,0,12062.7,0.723,A Road,A Road,other_rural,rural_a_road,Single Carriageway,A16,False,False,True,False,False,False,Rural,RLF1,60,60,0.31925628222770264,False,False,,-0.051425565391130676,52.93002768709444,2026-05-08T22:17:58+00:00,data/models/risk_scores_eb.parquet,0.1.0,10,0.06071563561044015,3,6,7,0.9638966454399958,2.927386999130249,18.588568504135146,274.0286441633131,1.0005833761132623,False,3.0,0.0,172.38855833784086,1.7843176947345742
C5050D8C-DBCC-47F8-98F6-98648C82FA63,41,99.99161355249916,other_rural,family,1238,risk_percentile_eb,99.94293114321792,98.48377689721654,1.1541121643952317,0.1912422,0.83317983,13,0,1,19741.0,0.265,A Road,A Road,other_rural,rural_a_road,Single Carriageway,A162,False,False,False,False,False,False,Rural,RLN1,40,40,3.1267124647700157,False,False,,-1.265037076621883,53.87427295019459,2026-05-08T22:17:58+00:00,data/models/risk_scores_eb.parquet,0.1.0,10,0.13157773141692392,7,8,6,10.295842488606771,9.859515190124512,26.746526631542615,229.6742662953308,1.0002218706494292,False,3.0,0.0,1511.9667932526716,0.20034035726537522
780D315B-9400-4214-9608-923B2C333F4C,42,99.99140389131163,other_rural,family,1245,risk_percentile_eb,99.94260819900008,99.82551785258704,1.1515555170429495,0.43098822,0.7004646,12,0,3,12766.4,1.005,A Road,A Road,other_rural,rural_a_road,Single Carriageway,A6,False,False,True,False,False,False,Rural,RLN1,60,,1.0111528236228449,False,False,,-0.65529133717459,52.34534909314471,2026-05-08T22:17:58+00:00,data/models/risk_scores_eb.parquet,0.1.0,10,0.06299576204900152,6,4,8,3.336758083767361,11.363914489746094,61.5818103712433,722.4534558452308,1.0069014529910425,True,2.5,0.0,220.70586698880143,1.623685403073418
BBE28FF2-74A4-4905-83A8-DF7967AF52D5,43,99.99119423012411,other_rural,family,1271,risk_percentile_eb,99.94140869190522,99.77177070775993,1.1449017355795974,0.3945858,1.266535,12,0,3,16356.7,0.647,A Road,A Road,other_rural,rural_a_road,Single Carriageway,A638,False,False,True,False,False,False,Rural,RLN1,40,40,2.4476411217232665,False,False,,-1.4477123793923616,53.66503077059545,2026-05-08T22:17:58+00:00,data/models/risk_scores_eb.parquet,0.1.0,10,0.06840984876673997,6,4,7,6.393585205078126,16.709484100341797,54.807893212823764,963.1851202421782,1.0090277902289644,False,3.0,0.0,470.85756713278056,1.6347577482590745
C80EEE2B-8E19-464C-9797-B70EF1068C21,44,99.9909845689366,other_rural,family,1290,risk_percentile_eb,99.94053212902821,95.97339308724061,1.1371422696059126,0.11290543,0.4661519,14,0,3,5128.3,0.542,B Road,B Road,other_rural,rural_b_road,Single Carriageway,B4098,False,False,False,False,False,False,Rural,RSN1,60,,2.2226944268361,False,False,,-1.5893858079235692,52.485114116959195,2026-05-08T22:17:58+00:00,data/models/risk_scores_eb.parquet,0.1.0,10,0.2042256537121077,6,4,2,4.84861585828993,12.199440002441406,349.0583605709423,2803.9814803192135,1.0906672522838097,True,3.5,3.7849999999999997,82.08063996360397,1.0004447378847563
9BEF64F7-0A98-44C5-9D04-6659BC928E58,45,99.99077490774908,other_rural,family,1304,risk_percentile_eb,99.93988624059253,99.62496949330514,1.130427624104135,0.33237582,0.7003928,12,0,2,7397.3,1.525,B Road,B Road,other_rural,rural_b_road,Single Carriageway,B5000,False,False,False,False,False,False,Rural,RSN1,60,,0.729156537094365,False,False,,-1.5857444602768795,52.60525043530938,2026-05-08T22:17:58+00:00,data/models/risk_scores_eb.parquet,0.1.0,10,0.08018722605542646,6,6,7,6.252983940972221,12.507591247558594,140.2449573722906,2215.5816858291773,1.1025383221986962,True,3.0,1.755,236.2403441011236,0.8870766680625374
0D2EDDF7-5883-424B-B6B2-568814D420AE,46,99.99056524656156,other_rural,family,1372,risk_percentile_eb,99.9367490681906,99.26474828574288,1.1054725888699573,0.25936118,0.8164709,12,0,2,7742.1,0.746,A Road,A Road,other_rural,rural_a_road,Single Carriageway,A6121,False,False,False,False,False,False,Rural,RSN1,60,60,2.3212923471874274,False,False,,-0.427119438355093,52.72851909372254,2026-05-08T22:17:58+00:00,data/models/risk_scores_eb.parquet,0.1.0,10,0.10049278095623206,7,9,2,5.915679931640625,18.000246047973633,23.004315919862368,527.7230423338667,1.0078518263927125,False,3.5,0.0,31.10567048949583,0.5425375840347455
07E2E9E7-3B6D-4C68-A263-73515F81550E,47,99.99035558537403,other_rural,family,1375,risk_percentile_eb,99.9366106635258,99.22811718446158,1.1032045956222332,0.2541617,0.55954045,12,1,2,12071.0,0.912,A Road,A Road,other_rural,rural_a_road,Single Carriageway,A153,False,False,False,False,False,False,Rural,RLN1,60,60,0.449463419629356,False,False,,-0.3656840049230067,53.0341085506589,2026-05-08T22:17:58+00:00,data/models/risk_scores_eb.parquet,0.1.0,10,0.102338214592136,7,10,6,1.2949487898084853,4.542626857757568,18.309251812395388,524.6939573292351,1.0013111599814368,False,3.0,0.0,465.12827123888104,0.3472634390697636
7282FBB4-9FD9-44EB-A0AC-153852F9823D,48,99.9901459241865,other_rural,family,1382,risk_percentile_eb,99.93628771930796,92.8563816314865,1.1016339694252766,0.07469596,0.2325981,15,0,10,12702.7,0.013,A Road,A Road,other_rural,rural_a_road,Single Carriageway,A6102,False,False,False,False,False,False,Rural,RLN1,60,,,False,False,,-1.5386491709983474,53.43635940029713,2026-05-08T22:17:58+00:00,data/models/risk_scores_eb.parquet,0.1.0,10,0.2794954755669579,6,5,6,,0.6561203002929688,8.28263326320195,16.56526653313976,1.0000004658661685,True,3.5,0.0,3357.130108870248,0.5935251171850287
4418CFB3-8A69-434C-BD96-4A146BA7910B,49,99.989936262999,other_rural,family,1389,risk_percentile_eb,99.93596477509011,99.16371288044559,1.099521536561307,0.24610624,0.63227093,12,0,1,6179.4,0.965,B Road,B Road,other_rural,rural_b_road,Single Carriageway,B1166,False,False,False,False,False,False,Rural,RLF1,38,38,0.5889337546657482,False,False,,0.07187180323880396,52.659151812188824,2026-05-08T22:17:58+00:00,data/models/risk_scores_eb.parquet,0.1.0,10,0.1053350670214253,3,5,3,2.1065052350362143,6.680859565734863,81.12115476452816,1071.0710563744153,1.0157334035295758,False,3.5,5.803000000000001,135.32271584241408,0.02549373053662009
1A38E1CA-428C-4B15-8799-BDD892BA26A2,50,99.98972660181147,other_rural,family,1390,risk_percentile_eb,99.93591864020185,99.97624053254425,1.0994082111802292,1.0774038,2.2143679,11,1,4,17393.0,3.048,A Road,A Road,other_rural,rural_a_road,Single Carriageway,A6201,False,False,False,False,False,False,Rural,RLN1,60,,2.7557202745411584,False,False,,-1.3091814781368467,53.6094812506245,2026-05-08T22:17:58+00:00,data/models/risk_scores_eb.parquet,0.1.0,10,0.026189730815388276,4,3,7,14.150433010525173,100.76750183105469,24.75053781610329,561.5762711341873,1.0771579916057925,True,3.0,0.0,267.2883122900498,0.3689310398212267
4AE4C0FF-8637-4A5C-BC59-43EB37BE5A13,51,99.98951694062396,other_rural,family,1394,risk_percentile_eb,99.9357341006488,99.97393378813106,1.0970629714975852,0.9960971,1.3833416,11,0,3,11886.4,2.511,A Road,A Road,other_rural,rural_a_road,Single Carriageway,A15,False,False,True,False,False,False,Rural,RSN1,25,25,0.5915878629805799,False,False,,-0.30923123007558145,52.64898844238014,2026-05-08T22:17:58+00:00,data/models/risk_scores_eb.parquet,0.1.0,10,0.028267047014624236,9,9,7,2.433810763888889,16.266361236572266,6.693549314996452,137.5521553376576,1.0027556219931608,False,3.0,0.0,249.32441127268046,0.8101790940847728
B56D5D23-8E9D-49D4-A0F8-0D8AF7ABF70B,52,99.98930727943643,other_rural,family,1403,risk_percentile_eb,99.93531888665443,99.97231906704184,1.0955859097493172,0.9507511,1.2740091,11,0,1,17749.2,2.831,A Road,A Road,other_rural,rural_a_road,Collapsed Dual Carriageway,A1270,False,False,True,True,False,False,Rural,RLN1,60,60,1.3761179969652833,False,False,,1.3097393015295777,52.68010272312212,2026-05-08T22:17:58+00:00,data/models/risk_scores_eb.parquet,0.1.0,10,0.029575367149089062,9,10,10,5.8998870849609375,48.126319885253906,46.6714281784355,534.8198795218154,1.1175362184334199,False,3.0,0.0,1561.7334423548652,0.01138468264981278
944456FB-0DD6-4D87-9149-CF30A8EE6A2C,53,99.9890976182489,other_rural,family,1412,risk_percentile_eb,99.93490367266004,90.66755799270791,1.092806470103278,0.059057694,0.219293,16,0,1,6297.1,0.093,A Road,A Road,other_rural,rural_a_road,Single Carriageway,A18,False,False,False,False,False,False,Rural,RLN1,60,60,1.5835492041164088,False,False,,-0.413425917124826,53.58442972064812,2026-05-08T22:17:58+00:00,data/models/risk_scores_eb.parquet,0.1.0,10,0.3291450483891002,5,6,4,2.3468017578125,1.4254188537597656,224.73229258424948,1350.0357613243636,1.0167196871020199,False,3.0,0.0,114.93218776005936,0.12283956817605456
C203E671-EC24-42CE-8635-1A320B550FCC,54,99.9888879570614,other_rural,family,1435,risk_percentile_eb,99.93384257022998,98.91988999597243,1.087002035944242,0.22184901,0.5616876,12,0,4,7411.0,0.205,A Road,A Road,other_rural,rural_a_road,Single Carriageway,A6,False,False,False,False,False,False,Rural,RSN1,60,,0.8081688203779386,False,False,,-2.7793134648204587,53.966670662134206,2026-05-08T22:17:58+00:00,data/models/risk_scores_eb.parquet,0.1.0,10,0.115522005437858,7,8,3,1.8393452962239585,2.426237106323242,0.12856634141588083,0.5461140906660676,1.000000006001114,True,4.0,0.0,46.51563287630932,2.408541161282979
F4E73F3A-0D66-474C-B969-B0412FF9DC99,55,99.98867829587387,other_rural,family,1437,risk_percentile_eb,99.93375030045345,99.95778657723879,1.086845744411596,0.74750006,1.9481329,11,1,3,14824.3,1.853,A Road,A Road,other_rural,rural_a_road,Single Carriageway,A63,False,False,True,False,False,False,Rural,RLN1,60,,1.4959031921895787,False,False,,-1.3290577396813772,53.77897537137083,2026-05-08T22:17:58+00:00,data/models/risk_scores_eb.parquet,0.1.0,10,0.03731704369260641,3,2,7,3.7960815429687504,28.88153076171875,23.51255030075607,860.7381315891686,1.0054409405601068,True,3.0,0.0,664.2531087675114,0.5198667557035748
D8430027-CF4F-4B6A-A987-57723ABC86C7,56,99.98846863468634,other_rural,family,1442,risk_percentile_eb,99.93351962601214,99.95506461883124,1.0856524858389154,0.7261135,1.7514356,11,0,4,15084.3,1.821,A Road,A Road,other_rural,rural_a_road,Single Carriageway,A18,False,False,False,False,False,False,Rural,RSN1,43,43,0.4980497746976322,False,False,,-0.7137044651727962,53.58991265405594,2026-05-08T22:17:58+00:00,data/models/risk_scores_eb.parquet,0.1.0,10,0.03837398272585375,5,6,4,2.171600659688314,10.850419044494629,0.8191831659480985,62.721214313376684,1.000040082058831,False,3.0,0.0,161.8170352686816,1.0224454478072702
F8B8B1BF-A69C-4883-9AD6-20EFC16BE438,57,99.98825897349882,other_rural,family,1449,risk_percentile_eb,99.9331966817943,99.95022045556357,1.083557300752314,0.6912807,3.2970948,11,0,2,15923.0,1.031,A Road,A Road,other_rural,rural_a_road,Single Carriageway,A19,False,False,True,False,False,False,Rural,RLN1,60,,0.4931217247056589,False,False,,-1.1594375891872388,53.60108080193757,2026-05-08T22:17:58+00:00,data/models/risk_scores_eb.parquet,0.1.0,10,0.04022981091817218,1,1,4,1.4178943634033203,5.775414943695068,7.512287867052254,254.6590884106358,1.0015279638053822,True,4.0,0.0,6967.449526163989,1.0043328532438291
1FDE107C-531E-47F8-8442-286116BCD7FE,58,99.9880493123113,other_rural,family,1455,risk_percentile_eb,99.93291987246471,98.82762021944521,1.082702008131192,0.21447548,0.5246905,12,0,5,10626.4,0.399,A Road,A Road,other_rural,rural_a_road,Single Carriageway,A60,False,False,True,False,False,False,Rural,RLN1,60,,3.1867482806715506,False,False,,-1.1779866390863472,53.09425285067437,2026-05-08T22:17:58+00:00,data/models/risk_scores_eb.parquet,0.1.0,10,0.11902087650790534,9,8,9,5.554640028211805,12.770416259765625,51.31859880332208,738.5527265557789,1.0105714504328838,True,3.0,0.0,159.66092807830114,1.2471213842750362
24540842-55CD-4AC2-AF2B-E5CF56CF6A0F,59,99.98783965112379,other_rural,family,1456,risk_percentile_eb,99.93287373757646,99.94708328316165,1.082369897514488,0.67293036,1.8820482,11,1,2,17335.3,1.607,A Road,A Road,other_rural,rural_a_road,Single Carriageway,A6201,False,False,False,False,False,False,Rural,RLN1,60,,1.9138332033283014,False,False,,-1.242609451658557,53.61623187658054,2026-05-08T22:17:58+00:00,data/models/risk_scores_eb.parquet,0.1.0,10,0.04128156353826313,2,3,9,6.05362786187066,30.714988708496094,79.22307576310061,1407.6103404349053,1.059423475997921,True,3.0,0.0,4363.684771033014,1.2704334897036509
F8749FEA-C595-4ABE-8CC5-5A0897CD21B9,60,99.98762998993627,other_rural,family,1464,risk_percentile_eb,99.93250465847035,98.79611009076118,1.0812258689373118,0.21204321,0.49844056,12,0,2,10465.0,0.578,A Road,A Road,other_rural,rural_a_road,Single Carriageway,A141,False,False,True,False,False,False,Rural,RLF1,50,50,1.0191283163986482,False,False,,0.08752456261410914,52.51032380418926,2026-05-08T22:17:58+00:00,data/models/risk_scores_eb.parquet,0.1.0,10,0.12022198983679043,5,8,7,2.7036417855156794,8.22655200958252,11.45610376723994,168.9948917483497,1.000409508197805,False,3.0,0.0,77.35119929402696,0.038623277075413374
B256129E-6FBA-43A4-9814-B687222FE88F,61,99.98742032874874,other_rural,family,1483,risk_percentile_eb,99.93162809559334,98.68284894007401,1.0760018228239212,0.20381244,0.53198683,12,0,3,11430.7,0.433,A Road,A Road,other_rural,rural_a_road,Single Carriageway,A140,False,False,True,False,False,False,Rural,RLN1,60,,2.5432655784331333,False,False,,1.2779667754884323,52.57387617159494,2026-05-08T22:17:58+00:00,data/models/risk_scores_eb.parquet,0.1.0,10,0.12447272136909898,8,10,10,4.938358730740018,11.805171966552734,33.88826029151212,494.2571556450911,1.0051131683143084,True,3.0,0.0,274.23175120735795,0.1843896755630206
BCCAA48D-248A-44B8-A1E7-AF5E75090AD5,62,99.98721066756121,other_rural,family,1487,risk_percentile_eb,99.93144355604028,99.92143228528708,1.0746214265050402,0.5728703,2.426312,11,0,2,35626.0,1.506,A Road,A Road,other_rural,rural_a_road,Dual Carriageway,A611,False,False,False,True,False,False,Rural,RLN1,70,70,3.9912391516898653,False,False,,-1.2350309323867612,53.062527418550744,2026-05-08T22:17:58+00:00,data/models/risk_scores_eb.parquet,0.1.0,10,0.04814483830985985,7,6,9,13.390570746527777,71.46839904785156,14.281002694113567,334.6688847757066,1.0063560460833856,False,3.0,0.0,2066.8798064460384,0.19970098239775216
B8D515CF-BADA-43E8-9158-07E2B2492E3B,63,99.9870010063737,other_rural,family,1491,risk_percentile_eb,99.93125901648723,98.63943601021795,1.0739490636842786,0.20073001,0.62383354,12,1,3,4294.9,1.053,B Road,B Road,other_rural,rural_b_road,Single Carriageway,B4086,False,False,False,False,False,False,Rural,RSN1,60,,1.8557296071196279,False,False,,-1.6248930312821237,52.20004637799069,2026-05-08T22:17:58+00:00,data/models/risk_scores_eb.parquet,0.1.0,10,0.12614302209266032,8,9,3,6.266903347439236,20.04564666748047,141.16592376467256,1027.3879515275428,1.0463228690891837,True,3.5,1.045,32.62694836905177,0.9185199407313291
